기업명,연도,revenue_t1_scaled,cagr_2y_scaled,growth_recent_scaled,growth_acceleration_scaled,growth_volatility_scaled,operating_margin_scaled,capex_intensity_scaled,capex_trend_scaled,capex_vs_industry_scaled,debt_ratio_scaled,rnd_intensity_scaled,profitable_years,patent_count_5y,patent_count_recent,ipc_diversity,patent_register_rate,patent_citation_total,patent_citation_avg,patent_citation_age_adj_total,patent_citation_age_adj_avg,no_patent_flag,patent_emb_0,patent_emb_1,patent_emb_2,patent_emb_3,patent_emb_4,patent_emb_5,patent_emb_6,patent_emb_7,patent_emb_8,patent_emb_9,patent_emb_10,patent_emb_11,patent_emb_12,patent_emb_13,patent_emb_14,patent_emb_15,patent_emb_16,patent_emb_17,patent_emb_18,patent_emb_19,patent_emb_20,patent_emb_21,patent_emb_22,patent_emb_23,patent_emb_24,patent_emb_25,patent_emb_26,patent_emb_27,patent_emb_28,patent_emb_29,patent_emb_30,patent_emb_31,patent_emb_32,patent_emb_33,patent_emb_34,patent_emb_35,patent_emb_36,patent_emb_37,patent_emb_38,patent_emb_39,patent_emb_40,patent_emb_41,patent_emb_42,patent_emb_43,patent_emb_44,patent_emb_45,patent_emb_46,patent_emb_47,patent_emb_48,patent_emb_49,target_year,target_growth
주식회사아테코,2022,0.231002503,-0.435552272,-0.480339352,-0.186312004,-0.185723877,0.177643941,-0.339997521,0.034335826,-0.218810048,0.07686942,-0.324626932,2,0.985132296,-0.067854071,-0.463095974,0.612130418,0.904381945,0.218938028,0.540115709,-0.03737811,0,0.366199039,0.521000017,0.459299648,0.326119849,0.450269761,0.356614654,0.465775412,0.547890015,0.377620013,0.447245512,0.341854779,0.430167082,0.451193774,0.388644992,0.436423156,0.407042875,0.469793691,0.396577975,0.41656896,0.451463341,0.418760981,0.413363215,0.482425971,0.524647466,0.397872124,0.400706258,0.506646731,0.407480131,0.384866317,0.399984813,0.454007271,0.412614898,0.379353752,0.421897101,0.412125127,0.421986208,0.444147617,0.421506352,0.486601477,0.431759912,0.451996113,0.451209375,0.392576057,0.462351631,0.390915005,0.418528514,0.448219016,0.405485134,0.481154978,0.458665036,2023,0
주식회사이에스이,2022,0.447628751,0.666417783,-0.200783818,-0.663320832,-0.177616213,0.145219245,-0.32833242,-0.385334373,-0.130370607,-0.3088918,-0.347028906,2,-0.125345812,-0.067854071,0.392132786,0.238008177,-0.217153247,-0.029407765,-0.244172168,-0.124233471,0,0.291159891,0.408444195,0.427384479,0.447507832,0.419560771,0.454111148,0.449634073,0.500193362,0.451349385,0.43942188,0.406558206,0.570004127,0.37656161,0.503877358,0.467124042,0.47051512,0.401384712,0.436600105,0.485948591,0.443390936,0.465207134,0.457926089,0.387162553,0.454359758,0.455150639,0.516282837,0.440758052,0.464760187,0.420638861,0.429795441,0.476791192,0.415074552,0.431478476,0.47124056,0.475079784,0.459490278,0.461349606,0.49167092,0.463878687,0.459144473,0.473119636,0.42045727,0.494065626,0.412580121,0.497017288,0.415110159,0.42971159,0.448490885,0.454346457,0.422470068,2023,0
주식회사일만,2022,-0.612069287,-0.311221885,-0.272130546,0.016366813,-0.344671432,0.069286967,-0.334614859,-0.242690822,-0.221963855,5.165031884,-0.346375001,0,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2023,0
주식회사효광,2022,0.213572537,-0.021648828,-0.812342192,-1.230843709,-0.140821923,0.165973137,-0.326089053,1.031674765,-0.21003366,-0.324853483,-0.3537126,2,-0.300684461,-0.257082061,0.107056533,1.360374898,0.362951162,3.695779133,-0.040129793,1.260206007,0,0.421047511,0.365047088,0.279272518,0.246574749,0.485007625,0.367830816,0.405231722,0.383146505,0.408312172,0.444175809,0.408987835,0.461273752,0.431317079,0.335456447,0.401411281,0.450066012,0.440297988,0.530825939,0.386546102,0.493945932,0.42221766,0.539892894,0.563333687,0.406476729,0.543077712,0.45348957,0.377612772,0.491969851,0.426436204,0.444231435,0.461051302,0.500542199,0.518309615,0.510569771,0.439250653,0.412758082,0.466882108,0.39222414,0.456418633,0.396563713,0.470047301,0.465612514,0.472295801,0.424448939,0.604503763,0.527904397,0.490594909,0.416945073,0.454683356,0.444439153,2023,0
진영테크,2022,-0.408474104,-0.150551692,-0.341545176,-0.202120212,-0.335736359,0.165166461,-0.296443515,-0.252718805,-0.221192911,1.432634759,-0.351525957,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2023,0
케이에스엠컴포넌트,2022,1.199648929,0.137936812,-0.19076489,-0.202815659,-0.263520013,0.176381103,-0.321823417,-0.422089622,0.928999511,-0.245423733,-0.353654788,2,-0.066899596,-0.067854071,0.392132786,1.360374898,-0.255826875,-0.206797617,-0.174032601,-0.051368235,0,0.632403861,0.419390521,0.514015879,0.507668071,0.304283428,0.454206802,0.435913007,0.429993007,0.477546075,0.499768793,0.501859194,0.359378412,0.450793454,0.407087859,0.406798876,0.410598692,0.53712244,0.55555444,0.446997173,0.467507502,0.439803042,0.450986586,0.489035615,0.468587866,0.426672337,0.369211882,0.459126745,0.472272919,0.451822981,0.395096363,0.500801501,0.433990345,0.415842112,0.425945521,0.415493867,0.450578235,0.456966369,0.410979631,0.459441763,0.485527215,0.471074361,0.402802235,0.467335602,0.404508719,0.465679793,0.453229132,0.455149624,0.470179829,0.462028897,0.471807471,2023,0
케이에스티주식회사,2022,0.223641429,-0.457178102,-0.621627294,-0.392255943,-0.248535307,0.159636282,-0.339096675,-0.190526061,-0.220222791,-0.245360948,-0.35109944,2,-0.183792028,-0.257082061,0.392132786,1.360374898,-0.333174129,-0.277753558,-0.365322327,-0.366146053,0,0.472460625,0.528982963,0.38803777,0.457453841,0.472525806,0.504545619,0.432920226,0.528292221,0.473084678,0.480273099,0.491802976,0.450206556,0.438493063,0.48256091,0.455436512,0.463999346,0.461629419,0.413099166,0.439047693,0.418357924,0.43843503,0.451085812,0.468700288,0.484739777,0.471512605,0.450532928,0.434618738,0.486832012,0.450624799,0.480980781,0.4578064,0.459248819,0.448309142,0.445820965,0.412079115,0.436469221,0.474636119,0.443565331,0.480446467,0.427818665,0.445424236,0.404684328,0.452451057,0.468466779,0.424032048,0.440207545,0.470759067,0.468844059,0.447584018,0.44177584,2023,1
코리아 이엔티,2022,-0.856623113,-0.117733245,-0.238160073,-0.07717868,-0.335031061,-0.002568821,-0.332667144,-0.238407887,-0.311977656,0.137319726,-0.349045126,0,-0.417576893,-0.446310052,-0.463095974,1.360374898,-0.449195011,-0.650272248,-0.441838218,-0.575997932,0,0.429297767,0.532342921,0.388790763,0.612163368,0.521399269,0.585284189,0.404842809,0.520305136,0.553361951,0.50649661,0.431310002,0.399570536,0.46137673,0.387160114,0.427590269,0.540665366,0.393414021,0.442079836,0.529373312,0.476287536,0.488628704,0.397592078,0.471549062,0.355631159,0.477294511,0.49389466,0.471707861,0.496273256,0.464950798,0.576543102,0.421579207,0.481372674,0.358667257,0.407223191,0.404057613,0.453821275,0.518981325,0.446163846,0.382194742,0.385611522,0.39564719,0.372672795,0.459209673,0.379700519,0.431927276,0.409402852,0.479320345,0.410829205,0.573596183,0.40644326,2023,0
크라이오에이치앤아이,2022,-0.619445217,-0.168665907,-0.11918012,0.119267502,-0.328024706,-0.061011743,-0.335117968,-0.262725731,-0.312551854,-0.249600514,-0.3537126,0,-0.417576893,-0.351696057,-0.463095974,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,0,0.345183161,0.50030785,0.43259364,0.789078632,0.471826857,0.380521416,0.47711319,0.448957847,0.433213158,0.472115679,0.483392425,0.487717477,0.44426898,0.476465577,0.483632944,0.410625328,0.473148698,0.485120569,0.440948148,0.393528765,0.403176317,0.406158072,0.521478567,0.503443839,0.435590549,0.49890362,0.423413579,0.425128994,0.410963526,0.482641865,0.385463187,0.423019992,0.454453331,0.483675787,0.452462375,0.43579943,0.450322449,0.454067248,0.442536888,0.454361794,0.446635032,0.421449266,0.463147483,0.486299947,0.461519588,0.448263362,0.424902617,0.457169286,0.473140937,0.453507346,2023,0
탑이엔지,2022,0.292939853,-0.205279507,0.271584906,0.599954423,0.47081202,0.144266344,-0.340821677,-0.446849305,-0.226297096,-0.225711802,-0.3537126,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2023,0
트리노테크놀로지,2022,0.436136374,-0.096284824,0.151552515,0.40351419,-0.224694115,0.144318666,-0.304711153,-0.054676178,0.070682643,-0.275011486,-0.351047337,2,-0.125345812,0.121373919,-0.17801972,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,0,0.375675875,0.436727153,0.61472405,0.501334199,0.292933821,0.279352266,0.336266186,0.452812606,0.435343319,0.51708307,0.448989791,0.448550011,0.54684564,0.353300806,0.453888159,0.341879308,0.382679259,0.370379543,0.434496358,0.406358717,0.409915449,0.424983723,0.446411008,0.428656167,0.4105584,0.516363516,0.428826862,0.449615842,0.480372721,0.442962603,0.430606918,0.433414813,0.526875499,0.522484554,0.448298759,0.470775055,0.50926684,0.394359963,0.416722005,0.490813511,0.455034528,0.374291316,0.436159224,0.431983372,0.487933159,0.429270849,0.441791094,0.514741761,0.438105272,0.436689608,2023,0
티에스테크놀로지(주),2022,-0.709426115,0.415628939,-0.118171661,-0.312925923,-0.122801355,0.097007137,-0.322432509,-0.244627582,-0.210806489,-0.342667136,-0.318323303,0,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.179311964,0.273624542,0.706612791,0.592168919,0.48636642,0.371591424,0.48368569,0.440314257,0.257613559,0.414665779,0.372042223,0.573604632,0.371403988,0.594006419,0.400006438,0.478951413,0.441621241,0.451632444,0.567792913,0.3975529,0.438625434,0.543700589,0.420833448,0.463086909,0.489034314,0.342784867,0.376136659,0.372850301,0.315345853,0.48437681,0.473411655,0.492665486,0.514788759,0.484202814,0.512255993,0.447639539,0.47023162,0.446621335,0.371948376,0.467510924,0.388070787,0.324589136,0.527142976,0.553729862,0.352637202,0.349919335,0.384407193,0.448277225,0.512488287,0.572924398,2023,0
티에스텍,2022,1.184242128,0.377541578,-0.074682347,-0.217014138,-0.286854498,0.104064879,-0.338598797,-0.216637198,-0.205631223,0.585108405,-0.352814666,2,-0.417576893,-0.351696057,-0.463095974,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,0,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2023,1
파워큐브세미 (주),2022,-0.287826536,-0.372819513,-0.230800738,0.11363951,-0.304701555,-0.002332321,-0.315194659,-0.213192577,-0.236587105,-0.221376925,-0.321180098,0,0.108439053,0.026759924,0.107056533,0.91142821,-0.255826875,-0.339840006,-0.256924816,-0.322426912,0,0.567367352,0.423647924,0.569904988,0.418190172,0.344483245,0.344252722,0.420554848,0.371058217,0.475734278,0.492332794,0.442010765,0.48000317,0.413427989,0.450023517,0.525465277,0.425564639,0.49360617,0.39646259,0.449829789,0.423290489,0.380413013,0.387372729,0.430103734,0.482008968,0.392091342,0.47347078,0.435517818,0.443332714,0.477619768,0.445370554,0.461428434,0.458571777,0.480959526,0.513195119,0.44753144,0.473164815,0.507312657,0.41400967,0.457157083,0.463725854,0.451001477,0.359942547,0.405504852,0.4924181,0.435215968,0.447072135,0.454012911,0.49186097,0.440578017,0.380421304,2023,0
플라텍(주),2022,0.287533598,-0.254455994,-0.267120539,-0.017458527,-0.309935571,0.193910669,-0.301792372,-0.225043047,0.101992484,-0.311088416,-0.3537126,2,-0.300684461,-0.162468066,-0.463095974,-0.884358544,-0.101132365,1.212321201,0.246804796,2.571780249,0,0.567810708,0.601613265,0.554270987,0.466426652,0.409472296,0.282345706,0.458828719,0.358806208,0.549292613,0.245317491,0.329887862,0.396350839,0.319472682,0.537568311,0.58096906,0.413557891,0.466951214,0.5030202,0.378596127,0.516941041,0.372688621,0.366607563,0.468243066,0.451413564,0.397132812,0.359736288,0.447079809,0.298288598,0.394431465,0.440575597,0.45133887,0.440701216,0.439654741,0.582882462,0.464458184,0.345720177,0.382738426,0.435330344,0.514881691,0.477672778,0.430339115,0.486310542,0.493038771,0.44374332,0.456470446,0.472427735,0.441082361,0.410678698,0.409624457,0.46435848,2023,0
플렉스 주식회사,2022,0.26726509,0.201389763,0.466089444,0.585899472,-0.248917359,0.15965376,-0.33055171,0.057599365,-0.244179319,0.052906278,-0.3537126,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2023,0
피닉슨컨트롤스㈜,2022,0.405654182,-0.630416978,0.121394648,0.666441968,0.5089163,0.167502533,-0.340739292,-0.092994715,-0.222888072,-0.209826867,-0.342319372,2,-0.066899596,0.026759924,0.107056533,1.360374898,0.014888517,0.414066866,0.336073335,0.947926425,0,0.316140753,0.519269878,0.361570889,0.432467679,0.382560665,0.353261973,0.460499793,0.504675708,0.424217315,0.300359769,0.400467643,0.382209568,0.541046587,0.441287463,0.435943103,0.462145943,0.395779987,0.44197534,0.469792069,0.452272054,0.418450491,0.434140138,0.415737611,0.406336037,0.468797162,0.368690187,0.492429319,0.387879263,0.485656874,0.378570489,0.432993851,0.446096042,0.481457581,0.361841753,0.474825929,0.475626044,0.464085658,0.467741507,0.480793715,0.41991615,0.443075151,0.36120298,0.401952762,0.463687879,0.429267273,0.470907055,0.433702224,0.377761917,0.528387062,0.420292615,2023,0
피에스케이홀딩스(주),2022,1.003187385,1.797784954,1.446074417,0.764955436,0.041760649,0.248709762,-0.313802182,-0.200940651,0.53725906,-0.366980808,-0.346295751,1,-0.125345812,-0.067854071,-0.17801972,1.360374898,0.053562144,0.694934132,0.272310093,1.056183347,0,0.532452359,0.516749808,0.474414163,0.475172291,0.554411889,0.271797069,0.569647701,0.399729517,0.392433863,0.475866781,0.555932765,0.402508685,0.434311279,0.543353351,0.398847294,0.436730319,0.515888095,0.424936214,0.483289999,0.457770715,0.468767853,0.458429438,0.399000662,0.458257261,0.429112282,0.42217693,0.456838394,0.43216563,0.429133969,0.479360275,0.460042715,0.435610676,0.477197833,0.477358153,0.496665575,0.508676869,0.485743758,0.487106052,0.503880142,0.466681161,0.42823661,0.460379656,0.446249415,0.432042892,0.474353679,0.446547153,0.426591551,0.463120334,0.418612641,0.516103642,2023,1
하나레이저테크(주),2022,-0.246809355,-0.304049966,-0.270194223,0.013885042,-0.302589735,0.198046908,-0.329794882,-0.480219681,-0.279568112,-0.232515534,-0.333775051,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2023,0
하비스트,2022,0.305836306,-0.408367797,-0.219699502,0.15169314,-0.255423674,0.335103107,-0.340959948,-0.227630304,-0.231366113,-0.330616541,-0.3537126,2,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.349994799,0.150024532,0.453715762,0.509089015,0.366437745,0.492284533,0.348592215,0.459502803,0.527527234,0.339386069,0.415619159,0.534128796,0.53237029,0.538141276,0.435994317,0.419990798,0.462284779,0.450011692,0.455606576,0.42109515,0.428371245,0.569830055,0.415109255,0.464587788,0.43456444,0.475501803,0.53343034,0.48668092,0.483055164,0.410825902,0.467605931,0.431605724,0.386645433,0.59070066,0.494839867,0.490027992,0.438565853,0.463669476,0.416705236,0.445508285,0.416291604,0.393396472,0.400704116,0.452471284,0.475577398,0.417273384,0.472706019,0.427849876,0.42268448,0.48710346,2023,0
한국티엠,2022,-0.202308472,-0.249307553,-0.03283086,0.279688852,-0.247327124,0.064829762,-0.339840273,-0.167755833,-0.316069987,0.012888997,-0.352505358,0,-0.47602311,-0.446310052,-0.748172227,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,1,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,0.45039328,2023,0
화성산업,2022,-0.929150173,-1.82767944,-1.352209657,-0.46744666,0.286429948,0.117314986,-0.336880614,-0.108375328,-0.220769359,-0.284691834,-0.32421366,0,-0.417576893,-0.351696057,-0.463095974,-0.884358544,-0.449195011,-0.650272248,-0.441838218,-0.575997932,0,0.715006587,0.288369731,0.385287333,0.439781681,0.47031606,0.561354798,0.354384883,0.477305112,0.457396011,0.546619774,0.550709902,0.578894976,0.360756704,0.456834458,0.507878089,0.51597011,0.146448571,0.251352906,0.224054517,0.439696696,0.615049362,0.317156613,0.509712581,0.581723013,0.434254589,0.422687022,0.565453856,0.45901987,0.426184758,0.56221069,0.39201628,0.356537585,0.526563924,0.409870121,0.3911276,0.41343636,0.564105169,0.53420472,0.446990672,0.440721685,0.592504418,0.352163698,0.483968243,0.520168019,0.576197218,0.451684059,0.41449423,0.504483131,0.514966632,0.290969205,2023,0
(주) 코미코,2022,1.583637352,0.436773195,0.207970648,0.130928163,-0.300261589,0.227876861,-0.322645621,0.00712148,1.969673096,-0.323307757,-0.338919478,2,0.400670134,0.594443895,0.677209039,1.360374898,0.633666554,0.508674787,0.858931919,0.613162714,0,0.671897146,0.330919863,0.437726285,0.422693286,0.485521001,0.468011571,0.417412418,0.458394272,0.478394978,0.514754989,0.490464321,0.522026448,0.375653604,0.451454111,0.394109692,0.457404583,0.465381232,0.472809021,0.523096673,0.413508898,0.436414562,0.396195926,0.439791458,0.487872655,0.449129277,0.463961966,0.427097584,0.464258238,0.477293528,0.456297913,0.427436975,0.475274079,0.470026502,0.435426292,0.465130287,0.432270111,0.445944811,0.461560605,0.446566577,0.435587916,0.389313376,0.429780705,0.420968059,0.43573615,0.418450175,0.439525378,0.430875455,0.446698346,0.449545142,0.525421742,2023,1
(주) 포톤,2022,1.037088027,-0.278681039,-0.319607459,-0.072677972,-0.316019012,0.130814116,-0.337923847,-0.460950007,-0.09412566,-0.301219019,-0.353242274,0,0.868239864,0.121373919,1.817514052,0.30402975,-0.139805993,-0.434319384,-0.212290547,-0.439138011,0,0.291026133,0.437777311,0.43238276,0.428324736,0.502705245,0.469601415,0.456503162,0.444146674,0.471589855,0.407316942,0.448942058,0.426954735,0.435466238,0.48285889,0.447219912,0.428108998,0.398447776,0.476912012,0.449824526,0.397428833,0.474648891,0.508818514,0.385138713,0.435783151,0.532686593,0.460532369,0.437030968,0.467224275,0.467735209,0.416818568,0.471180366,0.463823123,0.478512716,0.458164049,0.430413152,0.454484039,0.44189389,0.47440065,0.441542492,0.499751698,0.432906445,0.472663495,0.437580086,0.429845915,0.425874595,0.42166374,0.442667411,0.455127078,0.440994831,0.45788888,2023,1
(주)경인양행,2022,1.811596436,-0.041812452,0.119543577,0.332676659,-0.310693949,0.164297375,-0.316740308,-0.307832856,2.019911293,-0.252266672,-0.347492211,2,0.576008783,0.310601909,0.962285293,-0.210938511,-0.101132365,-0.339840006,-0.129398332,-0.337971495,0,0.809557642,0.210955552,0.320038021,0.500305463,0.377134737,0.523631676,0.425513556,0.347835136,0.396523881,0.416964678,0.383820918,0.462373782,0.426167178,0.419162674,0.469810096,0.488103631,0.467310939,0.415022296,0.419921609,0.457611136,0.476010475,0.44214428,0.435608418,0.481720886,0.434384835,0.463086561,0.439119278,0.477649514,0.400620464,0.43249788,0.486539085,0.496502078,0.415489097,0.489056851,0.471340505,0.434397852,0.476542169,0.489333238,0.486340568,0.400459441,0.459930288,0.554137425,0.429430701,0.488492173,0.447787854,0.524874628,0.447580609,0.459689368,0.432069316,0.448517997,2023,0
(주)네패스,2022,1.830123208,0.029322938,0.10830258,0.274381471,-0.271624983,0.170543408,-0.340707309,-0.462787827,-2.145180528,-0.146601342,-0.31082008,0,4.725690135,3.716705734,5.238429091,0.711896348,3.688883112,0.096160333,3.21179555,-0.013052583,0,0.567715639,0.402483842,0.610792982,0.409383621,0.370049017,0.334152133,0.482745598,0.397762126,0.459020743,0.494551457,0.338278725,0.421922878,0.513881467,0.417733572,0.484982684,0.462621984,0.448540717,0.411969021,0.469380056,0.457249777,0.524198826,0.434840431,0.426182523,0.442006807,0.432481559,0.483099467,0.441604097,0.447349095,0.462713625,0.411318213,0.457125798,0.436505988,0.453688126,0.48805146,0.488167693,0.428038165,0.447811395,0.395964984,0.390351846,0.468162478,0.469403484,0.469121482,0.442937561,0.461340454,0.475250721,0.482599895,0.438349219,0.454740845,0.43529868,0.430105451,2023,0
(주)넥스틴,2022,0.822459036,4.240290909,0.007705138,-3.784878826,0.758318561,0.335103107,-0.333772258,-0.069860649,0.126750803,-0.360271507,-0.334819854,2,-0.183792028,-0.067854071,0.392132786,1.360374898,-0.255826875,-0.029407765,-0.059258766,0.473261462,0,0.418841743,0.319269886,0.384509743,0.383424671,0.602562868,0.454303937,0.434884315,0.414027961,0.431005118,0.468148052,0.453453939,0.296579641,0.468340846,0.420939658,0.429429369,0.451005341,0.460318023,0.415539942,0.439871685,0.512815323,0.366926995,0.404867576,0.43669219,0.462178831,0.458536474,0.445366934,0.415505697,0.463397283,0.467584366,0.393838388,0.418886325,0.434729434,0.471168351,0.48514991,0.465127873,0.482833678,0.515069918,0.429238861,0.438819264,0.428940295,0.442201768,0.414706186,0.435926411,0.473029509,0.454712845,0.489414002,0.445849203,0.425852636,0.475336725,0.426941247,2023,0
(주)뉴파워프라즈마,2022,0.822459036,4.240290909,0.007705138,-3.784878826,0.737220109,0.335103107,-0.333772258,-0.069860649,0.038485929,-0.360271507,-0.333507511,2,2.563180134,2.108267817,2.387666559,1.270585561,1.716528119,0.018351042,1.139490184,-0.158984584,0,0.400478606,0.505168852,0.358857687,0.534753598,0.375966127,0.37966011,0.42064115,0.385434082,0.428280518,0.539185338,0.526280619,0.46694892,0.418690992,0.450241648,0.41545949,0.391862327,0.463289421,0.421702238,0.493818775,0.486876272,0.420213032,0.411521103,0.419564426,0.485068351,0.447514133,0.3818707,0.432560426,0.434106978,0.436585429,0.460119795,0.445226988,0.461432928,0.421464819,0.429360465,0.508540886,0.469005581,0.464600221,0.42892361,0.432353716,0.415937626,0.437033201,0.458174407,0.426517058,0.415094694,0.467166268,0.443345068,0.436286252,0.459572736,0.466614321,0.483752875,2023,0
(주)동진쎄미켐,2022,2.346718543,0.237385114,0.14127276,0.179732591,-0.312207791,0.205198981,-0.329348376,-0.067786443,5.127341094,-0.264918739,-0.346802027,2,5.543937162,6.176669608,4.383200331,1.02026377,2.56734792,-0.180103028,2.338239134,-0.205870832,0,0.709223039,0.27202027,0.396008056,0.533273334,0.412629479,0.460051908,0.388096808,0.351437919,0.462839717,0.395760971,0.354977658,0.444858929,0.460166875,0.444893527,0.470432765,0.501933794,0.482780338,0.363659527,0.398129913,0.386049039,0.431586667,0.522562555,0.479674971,0.425079066,0.441185964,0.476418916,0.465008063,0.428632887,0.433581886,0.456766215,0.523551048,0.463973408,0.442545915,0.45530302,0.441583854,0.444517974,0.501179351,0.454448855,0.44727081,0.376231987,0.425726349,0.458077747,0.485988984,0.459792312,0.463505857,0.466698481,0.433390999,0.485110391,0.482588995,0.466196588,2023,0
