기업명,연도,bsnsr_reg_no,crno,dart_corp_code,sectors,field,매출액,영업이익,당기순이익,자산,부채,자본,연구개발비,CAPEX,유형자산_당기,유형자산_전기,유형자산_증감,종업원_합계
(주)나노테크,2024,124-86-00106,1.10E+12,1071494.0,반도체,부품,45846000000.0,3755731775.0,2958026131.0,62113207861.0,30667396960.0,31445810901.0,516085526.0,5200000000.0,7628926097.0,9146296184.0,1517370087.0,84.0
(주)나인텍,2019,129-81-36166,1.10E+12,1301492.0,반도체,부품,11307000000.0,602227967.0,564868694.0,13291116367.0,6688998565.0,6602117802.0,502684193.0,5614803491.5,6806241012.0,7231924291.0,425683279.0,51.0
(주)나인텍,2020,129-81-36166,1.10E+12,1301492.0,반도체,부품,10271000000.0,238259544.0,255327963.0,13168525483.0,6931079718.0,6237445765.0,494698485.0,4469558765.0,6506847607.0,6806241012.0,299393405.0,50.0
(주)나인텍,2021,129-81-36166,1.10E+12,1301492.0,반도체,부품,14396000000.0,318619550.0,310938794.0,14825847436.0,8397462877.0,6428384559.0,584171865.5,9575632634.0,6752226271.0,6506847607.0,245378664.0,50.0
(주)나인텍,2022,129-81-36166,1.10E+12,1301492.0,반도체,부품,14688000000.0,434120186.0,412822930.0,14299358832.0,8053151343.0,6246207489.0,489287373.0,5618103880.0,6911846899.0,6752226271.0,159620628.0,50.0
(주)나인텍,2023,129-81-36166,1.10E+12,1301492.0,반도체,부품,11865000000.0,0.0,44059713.0,13414979400.0,7719712198.0,5695267202.0,484542407.0,9965610885.5,6725533759.0,6911846899.0,186313140.0,47.0
(주)나인텍,2024,129-81-36166,1.10E+12,1301492.0,반도체,부품,19350048824.0,1139800462.0,1119389319.0,15396313471.0,8836656950.0,6559656521.0,533565801.0,5200000000.0,6610248481.0,6725533759.0,115285278.0,50.0
(주)남원정공,2019,684-88-00107,1.36E+12,1628380.0,반도체,부품,9412000000.0,337454089.0,188432165.0,13291116367.0,6441718005.0,4524443591.0,502684193.0,5614803491.5,,,,
(주)남원정공,2020,684-88-00107,1.36E+12,1628380.0,반도체,부품,11631110418.0,374987029.5,305381785.0,16026097539.0,8112000000.0,5640000000.0,494698485.0,4469558765.0,,,,
(주)남원정공,2021,684-88-00107,1.36E+12,1628380.0,반도체,부품,14367604488.5,494852167.0,584796000.0,17806078865.0,8397462877.0,5768000000.0,584171865.5,9575632634.0,,,,
(주)남원정공,2022,684-88-00107,1.36E+12,1628380.0,반도체,부품,6446355132.0,-824153400.0,0.0,12501691284.0,10949978631.0,1551712653.0,489287373.0,5618103880.0,9341919255.0,9790113874.0,448194619.0,32.0
(주)남원정공,2023,684-88-00107,1.36E+12,1628380.0,반도체,부품,9003439408.0,556269656.0,267700755.0,13344285096.0,11524871688.0,1819413408.0,484542407.0,9965610885.5,9116279190.0,9341919255.0,225640065.0,32.0
(주)남원정공,2024,684-88-00107,1.36E+12,1628380.0,반도체,부품,8286483377.0,-796010456.0,-1310350863.0,15752445124.0,12083942579.0,3668502545.0,533565801.0,5200000000.0,12043311030.0,9116279190.0,2927031840.0,32.0
(주)네패스,2019,303-81-05198,1.10E+12,227333.0,반도체,소재,356000000000.0,61591419326.0,31091671181.0,522000000000.0,331000000000.0,191000000000.0,13922000000.0,97930000.0,,,,717.0
(주)네패스,2020,303-81-05198,1.10E+12,227333.0,반도체,소재,344000000000.0,-3566837922.0,-62661070422.0,802000000000.0,541000000000.0,261000000000.0,28375000000.0,6218124921.0,,,,583.0
(주)네패스,2021,303-81-05198,1.10E+12,227333.0,반도체,소재,418000000000.0,-16401042931.0,-29152270603.0,1100000000000.0,838000000000.0,267000000000.0,59253000000.0,563088627.0,,,,663.0
(주)네패스,2022,303-81-05198,1.10E+12,227333.0,반도체,소재,566000000000.0,46217298678.0,94546157588.0,1130000000000.0,740000000000.0,392000000000.0,71918000000.0,784800000.0,,,,1191.0
(주)네패스,2023,303-81-05198,1.10E+12,227333.0,반도체,소재,469000000000.0,10069328909.0,-109000000000.0,963000000000.0,680000000000.0,283000000000.0,73041125000.0,320584700.0,,,,1083.0
(주)네패스,2024,303-81-05198,1.10E+12,227333.0,반도체,소재,464000000000.0,3401796348.0,-79400160862.0,710000000000.0,503000000000.0,207000000000.0,51847263000.0,31403672292.0,,,,1101.0
(주)넥스틴,2019,126-86-32036,1.34E+12,1080252.0,반도체,장비,9393622576.0,-1759914788.0,-2597727473.0,18466012867.0,17027647883.0,1438364984.0,5007013000.0,49373182.0,,,,40.0
(주)넥스틴,2020,126-86-32036,1.34E+12,1080252.0,반도체,장비,49445117659.0,18099074344.0,14712171660.0,54259282642.0,8371606856.0,45887675786.0,5429394000.0,2524341798.0,,,,46.0
(주)넥스틴,2021,126-86-32036,1.34E+12,1080252.0,반도체,장비,57108751854.0,22064316158.0,18074794225.0,75979578996.0,10352003267.0,65627575729.0,5921818000.0,4141985284.0,,,,59.0
(주)넥스틴,2022,126-86-32036,1.34E+12,1080252.0,반도체,장비,115000000000.0,56503520126.0,43409750571.0,121000000000.0,21553973431.0,99637662260.0,6885059000.0,4537730873.0,,,,88.0
(주)넥스틴,2023,126-86-32036,1.34E+12,1080252.0,반도체,장비,87930571023.0,36165536410.0,30933600268.0,143000000000.0,15952635677.0,127000000000.0,7199745000.0,16620048050.0,,,,119.0
(주)넥스틴,2024,126-86-32036,1.34E+12,1080252.0,반도체,장비,114000000000.0,46974727733.0,38427640891.0,190000000000.0,32176812442.0,158000000000.0,9728004000.0,14735599767.0,,,,131.0
(주)뉴파워프라즈마,2019,212-81-44110,1.10E+12,521390.0,반도체,부품,9393622576.0,-1759914788.0,-2597727473.0,18466012867.0,17027647883.0,1438364984.0,3494758000.0,49373182.0,,,,293.0
(주)뉴파워프라즈마,2020,212-81-44110,1.10E+12,521390.0,반도체,부품,49445117659.0,18099074344.0,14712171660.0,54259282642.0,8371606856.0,45887675786.0,5007013000.0,2524341798.0,,,,306.0
(주)뉴파워프라즈마,2021,212-81-44110,1.10E+12,521390.0,반도체,부품,57108751854.0,22064316158.0,18074794225.0,75979578996.0,10352003267.0,65627575729.0,5921818000.0,4141985284.0,,,,325.0
(주)뉴파워프라즈마,2022,212-81-44110,1.10E+12,521390.0,반도체,부품,115000000000.0,56503520126.0,43409750571.0,121000000000.0,21553973431.0,99637662260.0,6885059000.0,4537730873.0,,,,303.0
(주)뉴파워프라즈마,2023,212-81-44110,1.10E+12,521390.0,반도체,부품,87930571023.0,36165536410.0,30933600268.0,143000000000.0,15952635677.0,127000000000.0,7199745000.0,16620048050.0,,,,335.0
(주)뉴파워프라즈마,2024,212-81-44110,1.10E+12,521390.0,반도체,부품,114000000000.0,46974727733.0,38427640891.0,190000000000.0,32176812442.0,158000000000.0,9728004000.0,14735599767.0,,,,351.0
(주)다산이엔지,2019,135-86-44822,1.10E+12,,반도체,소재,9845609000.0,338968000.0,333400000.0,6155165000.0,896527000.0,5258638000.0,2468494000.0,10719228924.0,,,,90.0
(주)다산이엔지,2020,135-86-44822,1.10E+12,,반도체,소재,48524487750.0,1745079362.0,500695561.0,73488353728.0,25465525954.0,29182041415.0,2704162558.5,14614215496.0,,,,
(주)다산이엔지,2021,135-86-44822,1.10E+12,,반도체,소재,12281419000.0,850049000.0,1008610000.0,7450709000.0,630132000.0,6820577000.0,1271683000.0,20157043945.0,,,,90.0
(주)다산이엔지,2022,135-86-44822,1.10E+12,,반도체,소재,53130000000.0,1852837768.0,1365775453.0,57954177254.0,39573562830.0,18380614424.0,1731751239.0,22774472205.0,,,,
(주)다산이엔지,2023,135-86-44822,1.10E+12,,반도체,소재,49608397899.0,731866686.5,14.0,88799746686.5,42504089776.5,40189842646.5,1323577500.0,28987239090.0,,,,
(주)다산이엔지,2024,135-86-44822,1.10E+12,,반도체,소재,10148524000.0,240250000.0,483568000.0,8389243000.0,1244384000.0,7144859000.0,1178178590.5,31403672292.0,,,,90.0
(주)대백인터내쇼날,2019,114-81-73437,1.10E+12,,반도체,장비,5648081000.0,407104000.0,253536000.0,10776064000.0,5098463000.0,5677601000.0,531280049.0,1762301565.0,,,,17.0
(주)대백인터내쇼날,2020,114-81-73437,1.10E+12,,반도체,장비,6476000000.0,239000000.0,155000000.0,10388000000.0,4556000000.0,5832000000.0,674021933.0,2524341798.0,,,,17.0
(주)대백인터내쇼날,2021,114-81-73437,1.10E+12,,반도체,장비,6876000000.0,207000000.0,125000000.0,10066000000.0,4114000000.0,5952000000.0,901182330.0,2527998834.0,,,,17.0
(주)대백인터내쇼날,2022,114-81-73437,1.10E+12,,반도체,장비,6954000000.0,329000000.0,192000000.0,11143000000.0,4219000000.0,6924000000.0,877726853.0,2941119927.5,,,,17.0
(주)대백인터내쇼날,2023,114-81-73437,1.10E+12,,반도체,장비,7739000000.0,304000000.0,101000000.0,14014000000.0,6990000000.0,7024000000.0,693771709.0,4114832882.5,,,,17.0
(주)대백인터내쇼날,2024,114-81-73437,1.10E+12,,반도체,장비,8746000000.0,632000000.0,446000000.0,13584000000.0,6286000000.0,7298000000.0,891221128.5,5967621316.5,,,,17.0
(주)대성이엔티,2019,171-87-03203,1.34E+12,,반도체,장비,8810010000.0,248753000.0,160606000.0,11323441000.0,6490868000.0,4832573000.0,531280049.0,1762301565.0,,,,80.0
(주)대성이엔티,2020,171-87-03203,1.34E+12,,반도체,장비,13804500000.0,251198099.5,244269782.0,16604885058.5,7770756692.5,6823924148.0,674021933.0,2524341798.0,,,,
(주)대성이엔티,2021,171-87-03203,1.34E+12,,반도체,장비,8480653000.0,230161000.0,154176000.0,10687807000.0,6335128000.0,4352679000.0,901182330.0,2527998834.0,,,,80.0
(주)대성이엔티,2022,171-87-03203,1.34E+12,,반도체,장비,20470509695.5,544989472.0,433109624.5,25804130089.0,11631764167.5,11847871724.5,877726853.0,2941119927.5,,,,
(주)대성이엔티,2023,171-87-03203,1.34E+12,,반도체,장비,18190418554.0,310497465.5,251594500.0,25335650107.5,11595462862.0,11981490964.5,693771709.0,4114832882.5,,,,
(주)대성이엔티,2024,171-87-03203,1.34E+12,,반도체,장비,20178000000.0,402820057.0,319219108.0,28812369370.0,12277815815.5,11992373149.5,891221128.5,5967621316.5,,,,
(주)대신테크,2019,271-88-01346,1.10E+12,1073191.0,반도체,부품,19530000000.0,16544654.0,-442673273.0,17357743434.0,14148892628.0,3208850806.0,104921280.0,5614803491.5,14676927825.0,14537158546.0,139769279.0,59.0
(주)대신테크,2020,271-88-01346,1.10E+12,1073191.0,반도체,부품,18900000000.0,-307028934.0,-442673273.0,16137601753.0,13509898373.0,2627703380.0,106367760.0,4469558765.0,13799711781.0,14676927825.0,877216044.0,43.0
(주)대신테크,2021,271-88-01346,1.10E+12,1073191.0,반도체,부품,20566000000.0,241667918.0,0.0,17565533942.0,13309096918.0,4256437024.0,107703180.0,9575632634.0,15134956795.0,13799711781.0,1335245014.0,37.0
